id,bin,area_km2,harbors,overlaps,kcal_all,kcal_cerleg,kcal_bantub,kcal_density,pop_1500,cities_1500,pop_1700,cities_1700,pop_1800,cities_1800,origin_lon,origin_lat,rf_pred_1800,rf_resid_1800
WA-115,1_1_1,63188,3,45,20640168344320,20526664457728,10142971516928,326.6,125000,1,150000,1,50000,1,100.88414,13.78378,516,1.7
VX-116,0_0_1,34141,3,22,9608557282432,9468786286976,5122478955904,281.4,0,0,0,0,50000,1,99.48122,13.51379,1920,1.21
VX-115,1_0_0,20361,0,10,6534652381696,6473678041856,3814348914688,320.9,0,0,0,0,0,0,99.48122,14.05377,2,-0.36
VZ-112,1_1_1,121360,3,60,38554213653504,37848205690240,22673769350016,317.7,170000,2,150000,1,50000,1,100.23845,15.77045,472,1.73
WB-115,0_0_1,19817,3,8,4947795653120,4887969434112,2767401524224,249.7,0,0,0,0,50000,1,101.35178,14.05377,8,3.21
VK-79,0_0_0,17662,0,7,0,0,0,0.0,0,0,0,0,0,0,93.40189,33.22322,0,-0.0
VJ-78,0_0_0,17196,0,7,0,0,0,0.0,0,0,0,0,0,0,92.93425,34.0332,0,-0.0
VI-80,0_0_0,22302,0,7,0,0,0,0.0,0,0,0,0,0,0,92.46661,32.68324,0,-0.01
VI-79,0_0_0,19395,0,7,0,0,0,0.0,0,0,0,0,0,0,92.46661,33.22322,0,-0.0
VI-77,0_0_0,19902,0,8,0,0,0,0.0,0,0,0,0,0,0,92.46661,34.30319,0,-0.0
VK-80,0_0_0,19068,0,7,0,0,0,0.0,0,0,0,0,0,0,93.40189,32.68324,0,-0.0
VK-77,0_0_0,19950,0,7,0,0,0,0.0,0,0,0,0,0,0,93.40189,34.30319,0,-0.0
VH-79,0_0_0,21531,0,7,0,0,0,0.0,0,0,0,0,0,0,91.99897,33.49321,0,-0.01
VJ-80,0_0_0,19879,0,7,0,0,0,0.0,0,0,0,0,0,0,92.93425,32.95323,0,-0.0
VG-79,0_0_0,22049,0,8,0,0,0,0.0,0,0,0,0,0,0,91.53133,33.22322,0,-0.01
VH-80,0_0_0,22592,0,7,0,0,0,0.0,0,0,0,0,0,0,91.99897,32.95323,0,-0.02
VI-78,0_0_0,17218,0,7,0,0,0,0.0,0,0,0,0,0,0,92.46661,33.76321,0,-0.0
VJ-77,0_0_0,22337,0,8,0,0,0,0.0,0,0,0,0,0,0,92.93425,34.57318,0,-0.01
VJ-79,0_0_0,18909,0,7,0,0,0,0.0,0,0,0,0,0,0,92.93425,33.49321,0,-0.0
VG-78,0_0_0,20738,0,8,0,0,0,0.0,0,0,0,0,0,0,91.53133,33.76321,0,-0.0
VF-78,0_0_0,21584,0,9,0,0,0,0.0,0,0,0,0,0,0,91.15648,33.94336,0,-0.01
VL-78,0_0_0,19552,0,7,0,0,0,0.0,0,0,0,0,0,0,93.86953,34.0332,0,-0.0
VK-78,0_0_0,23507,0,8,0,0,0,0.0,0,0,0,0,0,0,93.40189,33.76321,0,-0.02
VH-78,0_0_0,19371,0,9,0,0,0,0.0,0,0,0,0,0,0,91.99897,34.0332,0,-0.0
VG-77,0_0_0,19738,0,9,0,0,0,0.0,0,0,0,0,0,0,91.52479,34.32964,0,-0.0
VK-76,0_0_0,18856,0,7,0,0,0,0.0,0,0,0,0,0,0,93.40189,34.84317,0,-0.0
VL-75,0_0_0,29043,0,13,0,0,0,0.0,0,0,0,0,0,0,93.86953,35.65315,0,-0.0
VG-74,0_0_0,33323,0,14,0,0,0,0.0,0,0,0,0,0,0,91.43496,35.70406,0,-0.0
VK-74,0_0_0,29449,0,12,0,0,0,0.0,0,0,0,0,0,0,93.40189,35.92314,0,-0.0
VG-75,0_0_0,30446,0,13,0,0,0,0.0,0,0,0,0,0,0,91.7853,35.34474,0,-0.0
VH-75,0_0_0,30222,0,9,0,0,0,0.0,0,0,0,0,0,0,91.99191,35.62321,0,-0.0
VJ-76,0_0_0,25087,0,11,0,0,0,0.0,0,0,0,0,0,0,92.93425,35.11317,0,-0.03
VI-75,0_0_0,28173,0,12,0,0,0,0.0,0,0,0,0,0,0,92.29734,35.22795,0,-0.01
VH-76,0_0_0,28162,0,12,0,0,0,0.0,0,0,0,0,0,0,92.0009,35.20999,0,-0.01
VK-75,0_0_0,22184,0,8,0,0,0,0.0,0,0,0,0,0,0,93.40189,35.38316,0,-0.01
VJ-75,0_0_0,33446,0,11,0,0,0,0.0,0,0,0,0,0,0,92.93514,35.64118,0,-0.0
VJ-74,0_0_0,32601,0,13,0,0,0,0.0,0,0,0,0,0,0,92.93425,36.19314,0,-0.0
VH-74,0_0_0,30429,0,11,0,0,0,0.0,0,0,0,0,0,0,91.99897,36.19314,0,-0.0
VL-77,0_0_0,17545,0,7,0,0,0,0.0,0,0,0,0,0,0,93.86953,34.57318,0,-0.0
VG-76,0_0_0,25358,0,13,0,0,0,0.0,0,0,0,0,0,0,91.53133,34.84317,0,-0.03
VI-74,0_0_0,34442,0,12,0,0,0,0.0,0,0,0,0,0,0,92.61175,35.85677,0,-0.01
VL-74,0_0_0,20585,0,9,0,0,0,0.0,0,0,0,0,0,0,93.86953,36.19314,0,-0.0
VL-76,0_0_0,18758,0,7,0,0,0,0.0,0,0,0,0,0,0,93.86953,35.11317,0,-0.0
VH-77,0_0_0,20814,0,9,0,0,0,0.0,0,0,0,0,0,0,91.99897,34.57318,0,-0.0
VI-76,0_0_0,26001,0,11,0,0,0,0.0,0,0,0,0,0,0,92.29734,34.82371,0,-0.02
VF-72,0_0_0,33782,0,13,0,0,0,0.0,0,0,0,0,0,0,91.06369,37.2731,0,-0.0
VD-75,0_0_0,33823,0,17,0,0,0,0.0,0,0,0,0,0,0,90.1324,35.70406,0,-0.0
VE-73,0_0_0,25227,0,11,0,0,0,0.0,0,0,0,0,0,0,90.59605,36.46313,0,-0.03
VF-74,0_0_0,28014,0,11,0,0,0,0.0,0,0,0,0,0,0,91.06369,36.19314,0,-0.01
VF-75,0_0_0,35079,0,15,0,0,0,0.0,0,0,0,0,0,0,91.02173,35.65016,0,-0.01
VC-70,0_0_0,14621,0,11,0,0,0,0.0,0,0,0,0,0,0,89.66077,38.08308,0,-0.0
VE-74,0_0_0,29144,0,12,0,0,0,0.0,0,0,0,0,0,0,90.56359,35.90169,0,-0.0
VE-72,0_0_0,19726,0,7,0,0,0,0.0,0,0,0,0,0,0,90.59605,37.00311,0,-0.0
VE-71,0_0_0,21116,0,10,0,0,0,0.0,0,0,0,0,0,0,90.59605,37.5431,0,-0.0
VF-77,0_0_0,23719,0,11,0,0,0,0.0,0,0,0,0,0,0,91.06369,34.57318,0,-0.02
VD-76,0_0_0,27481,0,13,0,0,0,0.0,0,0,0,0,0,0,90.15935,35.15609,0,-0.01
VD-72,0_0_0,17262,0,8,0,0,0,0.0,0,0,0,0,0,0,90.12841,37.2731,0,-0.0
VD-74,0_0_0,25006,0,11,0,0,0,0.0,0,0,0,0,0,0,90.12841,36.19314,0,-0.05
VD-73,0_0_0,24635,0,12,0,0,0,0.0,0,0,0,0,0,0,90.12841,36.73312,0,-0.02
VF-76,0_0_0,30266,0,14,0,0,0,0.0,0,0,0,0,0,0,91.06369,35.11317,0,-0.0
VE-75,0_0_0,26873,0,13,0,0,0,0.0,0,0,0,0,0,0,90.58156,35.22795,0,-0.01
VF-73,0_0_0,20416,0,9,0,0,0,0.0,0,0,0,0,0,0,91.06369,36.73312,0,-0.0
VE-76,0_0_0,27061,0,12,0,0,0,0.0,0,0,0,0,0,0,90.59054,34.84168,0,-0.01
VD-71,0_0_0,25662,0,11,0,0,0,0.0,0,0,0,0,0,0,90.12841,37.81309,0,-0.02
VD-77,0_0_0,27095,0,12,0,0,0,0.0,0,0,0,0,0,0,90.2941,34.75185,0,-0.01
UY-72,0_0_0,18014,0,8,0,0,0,0.0,0,0,0,0,0,0,87.79021,37.00311,0,-0.0
VB-74,0_0_0,26032,0,11,0,0,0,0.0,0,0,0,0,0,0,89.29697,36.35085,0,-0.02
UY-73,0_0_0,23535,0,9,0,0,0,0.0,0,0,0,0,0,0,87.79021,36.46313,0,-0.02
UY-71,0_0_0,36351,0,17,0,0,0,0.0,0,0,0,0,0,0,87.79021,37.5431,0,-0.01
VC-72,0_0_0,18621,0,7,0,0,0,0.0,0,0,0,0,0,0,89.66077,37.00311,0,-0.0
VB-71,0_0_0,22847,0,12,0,0,0,0.0,0,0,0,0,0,0,89.279,37.62646,0,-0.02
UY-70,0_0_0,31441,0,10,0,0,0,0.0,0,0,0,0,0,0,87.79021,38.08308,0,-0.0
VC-71,0_0_0,22815,0,10,0,0,0,0.0,0,0,0,0,0,0,89.65629,37.55459,0,-0.02
UZ-74,0_0_0,23703,0,10,0,0,0,0.0,0,0,0,0,0,0,88.25785,36.19314,0,-0.02
VB-72,0_0_0,22743,0,13,0,0,0,0.0,0,0,0,0,0,0,89.1712,37.51866,0,-0.02
UZ-71,0_0_0,30366,0,14,0,0,0,0.0,0,0,0,0,0,0,88.25785,37.81309,0,-0.0
UZ-73,0_0_0,20758,0,9,0,0,0,0.0,0,0,0,0,0,0,88.33577,36.97967,0,-0.0
VA-71,0_0_0,30911,0,14,0,0,0,0.0,0,0,0,0,0,0,88.72549,37.5431,0,-0.0
UZ-70,0_0_0,24586,0,10,0,0,0,0.0,0,0,0,0,0,0,88.25785,38.35307,0,-0.02
VA-70,0_0_0,33484,0,15,0,0,0,0.0,0,0,0,0,0,0,88.72549,38.08308,0,-0.0
VA-73,0_0_0,25545,0,9,0,0,0,0.0,0,0,0,0,0,0,88.72549,36.46313,0,-0.02
VA-72,0_0_0,20785,0,9,0,0,0,0.0,0,0,0,0,0,0,88.55137,37.05153,0,-0.0
VC-73,0_0_0,26082,0,10,0,0,0,0.0,0,0,0,0,0,0,89.52155,36.35085,0,-0.03
VB-73,0_0_0,27407,0,14,0,0,0,0.0,0,0,0,0,0,0,89.19313,36.73312,0,-0.01
UZ-72,0_0_0,21047,0,9,0,0,0,0.0,0,0,0,0,0,0,88.36272,37.16832,0,-0.0
VF-79,0_0_0,35912,0,14,0,0,0,0.0,0,0,0,0,0,0,91.06369,33.49321,0,-0.01
VC-78,0_0_0,28095,0,12,0,0,0,0.0,0,0,0,0,0,0,89.71019,33.68285,0,-0.01
VC-83,0_0_0,24948,0,14,0,0,0,0.0,0,0,0,0,0,0,89.65629,30.98791,0,-0.02
VE-77,0_0_0,27295,0,12,0,0,0,0.0,0,0,0,0,0,0,90.59605,34.30319,0,-0.01
VD-81,0_0_0,22519,0,12,0,0,0,0.0,0,0,0,0,0,0,90.06054,32.42521,0,-0.02
VE-82,0_0_0,26186,0,13,0,0,0,0.0,0,0,0,0,0,0,90.56359,31.35622,0,-0.02
VE-84,0_0_0,31891,0,15,0,0,0,0.0,0,0,0,0,0,0,90.59054,30.57468,0,-0.0
VE-83,0_0_0,25864,0,13,0,0,0,0.0,0,0,0,0,0,0,90.59054,31.14062,0,-0.02
VE-80,0_0_0,20810,0,8,0,0,0,0.0,0,0,0,0,0,0,90.59605,32.68324,0,-0.0
VE-79,0_0_0,26282,0,10,0,0,0,0.0,0,0,0,0,0,0,90.59605,33.22322,0,-0.02
VE-81,0_0_0,23698,0,12,0,0,0,0.0,0,0,0,0,0,0,90.72529,32.07487,0,-0.02
VD-79,0_0_0,32641,0,12,0,0,0,0.0,0,0,0,0,0,0,90.10545,33.44031,0,-0.0
VD-83,0_0_0,29474,0,15,0,0,0,0.0,0,0,0,0,0,0,90.12841,31.33328,0,-0.0
VF-84,0_0_0,32261,0,14,0,0,0,0.0,0,0,0,0,0,0,91.03072,30.79028,0,-0.0
VF-80,0_0_0,26118,0,11,0,0,0,0.0,0,0,0,0,0,0,91.06369,32.95323,0,-0.04
VE-78,0_0_0,26554,0,10,0,0,0,0.0,0,0,0,0,0,0,90.59605,33.76321,0,-0.01
VD-84,0_0_0,31685,0,15,0,0,0,0.0,0,0,0,0,0,0,90.27613,30.79028,0,-0.0
VD-80,0_0_0,29111,0,11,0,0,0,0.0,0,0,0,0,0,0,90.12841,32.95323,0,-0.0
VD-78,0_0_0,29742,0,10,0,0,0,0.0,0,0,0,0,0,0,90.12841,34.0332,0,-0.0
VC-79,0_0_0,32157,0,12,0,0,0,0.0,0,0,0,0,0,0,89.80002,33.25166,0,-0.0
VB-79,0_0_0,29780,0,11,0,0,0,0.0,0,0,0,0,0,0,89.19313,33.49321,0,-0.0
VB-80,0_0_0,24394,0,11,0,0,0,0.0,0,0,0,0,0,0,89.19313,32.95323,0,-0.02
UY-80,0_0_0,18717,0,8,0,0,0,0.0,0,0,0,0,0,0,87.80576,32.73962,0,-0.0
UY-79,0_0_0,17028,0,7,0,0,0,0.0,0,0,0,0,0,0,87.79021,33.22322,0,-0.0
UX-79,0_0_0,17959,0,7,0,0,0,0.0,0,0,0,0,0,0,87.32257,33.49321,0,-0.0
VA-78,0_0_0,23254,0,10,0,0,0,0.0,0,0,0,0,0,0,88.62323,33.8176,0,-0.02
VA-80,0_0_0,19910,0,8,0,0,0,0.0,0,0,0,0,0,0,88.68611,32.92827,0,-0.0
VA-79,0_0_0,19944,0,9,0,0,0,0.0,0,0,0,0,0,0,88.73103,33.03606,0,-0.0
VC-80,0_0_0,30272,0,12,0,0,0,0.0,0,0,0,0,0,0,89.66077,32.68324,0,-0.0
UZ-79,0_0_0,21283,0,9,0,0,0,0.0,0,0,0,0,0,0,88.25785,33.49321,0,-0.0
UZ-80,0_0_0,19365,0,8,0,0,0,0.0,0,0,0,0,0,0,88.24594,32.92827,0,-0.0
UX-81,0_0_0,25088,0,13,0,0,0,0.0,0,0,0,0,0,0,87.32257,32.41324,0,-0.03
UY-78,0_0_0,23570,0,9,0,0,0,0.0,0,0,0,0,0,0,87.79021,33.76321,0,-0.02
UX-80,0_0_0,17239,0,8,0,0,0,0.0,0,0,0,0,0,0,87.32257,32.95323,0,-0.0
UU-69,0_0_0,19709,0,8,0,0,0,0.0,0,0,0,0,0,0,85.91965,38.62307,0,-0.0
UX-73,0_0_0,21779,0,9,0,0,0,0.0,0,0,0,0,0,0,87.32257,36.73312,0,-0.01
UV-74,0_0_0,25508,0,9,0,0,0,0.0,0,0,0,0,0,0,86.38729,36.19314,0,-0.02
UU-73,0_0_0,28467,0,12,27618346344,27618346344,6195583829,1.0,0,0,0,0,0,0,85.91965,36.46313,0,-0.01
UW-73,0_0_0,23094,0,9,0,0,0,0.0,0,0,0,0,0,0,86.85493,36.46313,0,-0.02
UW-69,0_0_0,17273,0,6,0,0,0,0.0,0,0,0,0,0,0,86.85493,38.62307,0,-0.0
UU-71,0_0_0,21296,0,9,94333171624,94333171624,20607770917,4.4,0,0,0,0,0,0,85.91965,37.5431,0,-0.03
UX-70,0_0_0,17431,0,7,0,0,0,0.0,0,0,0,0,0,0,87.32257,38.35307,0,-0.0
UW-71,0_0_0,23023,0,12,94333171624,94333171624,20607770917,4.1,0,0,0,0,0,0,86.85493,37.5431,0,-0.03
UX-72,0_0_0,19888,0,10,4820498944,4820498944,1722836096,0.2,0,0,0,0,0,0,87.32257,37.2731,0,-0.01
UW-70,0_0_0,24933,0,10,11758038016,11758038016,1371642624,0.5,0,0,0,0,0,0,86.85493,38.08308,0,-0.02
UV-71,0_0_0,29975,0,12,94333171624,94333171624,20607770917,3.1,0,0,0,0,0,0,86.38729,37.81309,1,-0.3
UV-73,0_0_0,32236,0,14,94333171624,94333171624,20607770917,2.9,0,0,0,0,0,0,86.38729,36.73312,0,-0.03
UU-72,0_0_0,40361,0,18,94333171624,94333171624,20607770917,2.3,0,0,0,0,0,0,85.91965,37.00311,0,-0.01
UX-71,0_0_0,34092,0,15,4820498944,4820498944,1722836096,0.1,0,0,0,0,0,0,87.32257,37.81309,0,-0.01
UU-70,0_0_0,17178,0,6,46405994856,46405994856,6924476117,2.7,0,0,0,0,0,0,85.91965,38.08308,0,-0.05
UV-72,0_0_0,27675,0,11,94333171624,94333171624,20607770917,3.4,0,0,0,0,0,0,86.38729,37.2731,0,-0.14
UT-70,0_0_0,19454,0,7,20510511104,20510511104,2352334080,1.1,0,0,0,0,0,0,85.45201,38.35307,0,-0.02
UW-72,0_0_0,17184,0,7,40154620864,40154620864,11125545680,2.3,0,0,0,0,0,0,86.85493,37.00311,0,-0.03
UV-70,0_0_0,16418,0,5,0,0,0,0.0,0,0,0,0,0,0,86.38729,38.35307,0,-0.0
VS-108,0_1_1,119995,6,72,32920270259712,32614739873408,13343088919680,274.3,131000,3,0,0,30000,1,96.9057,17.62996,525,1.5
VS-107,0_1_1,112451,6,63,28312459073152,27661505338624,11281661243520,251.8,131000,3,0,0,30000,1,97.14301,18.10366,288,1.72
VT-112,0_1_1,133682,8,86,34405599826304,33940543176512,14684911512320,257.4,131000,3,0,0,30000,1,97.6513,15.59078,783,1.35
VS-110,0_1_1,133156,8,82,36069854631296,35687322075200,15173102348288,270.9,131000,3,0,0,30000,1,97.35486,16.53401,514,1.51
VQ-106,0_1_1,100350,6,53,27770357220224,27540638221568,10544266710400,276.7,131000,3,0,0,30000,1,96.44756,18.68997,595,1.45
VQ-108,1_1_1,62461,4,33,21431840809984,21428327204864,6907082485760,343.1,100500,2,0,0,30000,1,96.20773,17.56367,665,1.41
VR-108,0_1_1,116344,6,68,31748066702848,31462768522368,12708864910208,272.9,131000,3,0,0,30000,1,96.86078,17.83657,332,1.67
VP-109,1_1_1,140094,6,86,45532276246912,45300462095232,18742543478656,325.0,191000,4,75000,1,205000,2,95.8367,17.30656,806,2.05
VR-109,0_1_1,123161,6,74,33879660314624,33564111058816,13891628938880,275.1,131000,3,0,0,30000,1,96.82485,17.38741,563,1.47
VR-107,0_1_1,106957,6,57,29593888606848,29326418030720,11530809854336,276.7,131000,3,0,0,30000,1,96.67214,18.37556,508,1.51
VR-106,0_1_1,96263,5,48,26822147896832,26603179482112,10061845048320,278.6,131000,3,0,0,30000,1,96.50146,18.8876,443,1.56
VU-110,0_1_1,59758,4,37,17774295021184,17575851282880,6714331379584,297.4,71000,2,0,0,30000,1,98.07829,16.4837,650,1.42
VT-111,0_1_1,130783,8,82,34653465654144,34261690469824,14570243944192,265.0,131000,3,0,0,30000,1,97.63333,16.23757,691,1.4
VU-112,0_1_1,94558,6,61,25852065973376,25572003410944,10023181925376,273.4,71000,2,0,0,30000,1,98.07829,15.40373,308,1.7
VT-110,0_1_1,121818,6,75,33047697022336,32708178073024,13522539258368,271.3,131000,3,0,0,30000,1,97.61537,16.74961,479,1.53
VU-111,0_0_1,54914,5,37,15893846827520,15700764669952,6063171599104,289.4,40500,1,0,0,30000,1,98.07829,15.94372,634,1.43
VT-109,0_1_1,111386,6,66,30342552844544,30053675485824,12007104344448,272.4,131000,3,0,0,30000,1,97.6513,17.1808,322,1.68
VS-109,0_1_1,128994,6,79,35397086016640,35057971184704,14692856182272,274.4,131000,3,0,0,30000,1,97.17519,17.03707,611,1.44
VT-113,0_1_1,131363,8,88,33077007601280,32608860207104,14125852035840,251.8,131000,3,0,0,30000,1,97.76808,15.22247,639,1.43
VQ-107,1_0_1,44526,2,27,14028339062784,14024936332032,4893364122880,315.1,71000,2,0,0,30000,1,96.20773,18.10366,52,2.35
VA-77,0_0_0,25415,0,11,0,0,0,0.0,0,0,0,0,0,0,88.90171,34.50032,0,-0.02
VA-74,0_0_0,23165,0,10,0,0,0,0.0,0,0,0,0,0,0,88.72205,35.98254,0,-0.02
UZ-77,0_0_0,23226,0,8,0,0,0,0.0,0,0,0,0,0,0,88.25785,34.57318,0,-0.02
UY-76,0_0_0,21564,0,11,0,0,0,0.0,0,0,0,0,0,0,87.79021,34.84317,0,-0.01
VA-76,0_0_0,25542,0,10,0,0,0,0.0,0,0,0,0,0,0,88.67713,34.671,0,-0.02
UY-75,0_0_0,27192,0,11,0,0,0,0.0,0,0,0,0,0,0,87.79021,35.38316,0,-0.02
VB-75,0_0_0,26697,0,12,0,0,0,0.0,0,0,0,0,0,0,89.32392,35.75796,0,-0.01
VC-76,0_0_0,29843,0,12,0,0,0,0.0,0,0,0,0,0,0,89.66077,34.84317,0,-0.0
VB-76,0_0_0,24659,0,13,0,0,0,0.0,0,0,0,0,0,0,89.28798,35.20999,0,-0.02
UY-77,0_0_0,23513,0,11,0,0,0,0.0,0,0,0,0,0,0,87.79021,34.30319,0,-0.02
VC-75,0_0_0,27848,0,12,0,0,0,0.0,0,0,0,0,0,0,89.66077,35.38316,0,-0.01
UZ-75,0_0_0,20947,0,7,0,0,0,0.0,0,0,0,0,0,0,88.3178,35.45253,0,-0.0
UY-74,0_0_0,19834,0,9,0,0,0,0.0,0,0,0,0,0,0,87.79021,35.92314,0,-0.0
VC-77,0_0_0,26790,0,13,0,0,0,0.0,0,0,0,0,0,0,89.66077,34.30319,0,-0.01
UZ-76,0_0_0,25260,0,10,0,0,0,0.0,0,0,0,0,0,0,88.25785,35.11317,1,-0.16
VC-74,0_0_0,27119,0,13,0,0,0,0.0,0,0,0,0,0,0,89.5485,35.82983,0,-0.01
VA-75,0_0_0,21620,0,9,0,0,0,0.0,0,0,0,0,0,0,88.72549,35.38316,0,-0.01
VB-77,0_0_0,25471,0,9,0,0,0,0.0,0,0,0,0,0,0,89.18917,34.5632,0,-0.02
UZ-78,0_0_0,23165,0,9,0,0,0,0.0,0,0,0,0,0,0,88.25785,34.0332,0,-0.02
VB-78,0_0_0,33132,0,12,0,0,0,0.0,0,0,0,0,0,0,89.19313,34.0332,0,-0.0
UV-76,0_0_0,18943,0,9,0,0,0,0.0,0,0,0,0,0,0,86.38729,35.11317,0,-0.0
UU-75,0_0_0,20783,0,9,0,0,0,0.0,0,0,0,0,0,0,85.91965,35.38316,0,-0.0
UV-75,0_0_0,21651,0,9,0,0,0,0.0,0,0,0,0,0,0,86.54812,35.73999,0,-0.01
UT-78,0_0_0,19008,0,7,0,0,0,0.0,0,0,0,0,0,0,85.45201,34.0332,0,-0.0
UT-77,0_0_0,26506,0,8,0,0,0,0.0,0,0,0,0,0,0,85.45201,34.57318,1,-0.16
UX-76,0_0_0,23864,0,10,0,0,0,0.0,0,0,0,0,0,0,87.32257,35.11317,0,-0.02
UX-74,0_0_0,20278,0,7,0,0,0,0.0,0,0,0,0,0,0,87.31169,36.00051,0,-0.0
UW-74,0_0_0,21826,0,9,0,0,0,0.0,0,0,0,0,0,0,86.7727,35.74898,0,-0.01
UU-77,0_0_0,24684,0,9,0,0,0,0.0,0,0,0,0,0,0,85.8115,34.39252,0,-0.02
UX-78,0_0_0,20380,0,8,0,0,0,0.0,0,0,0,0,0,0,87.32257,34.0332,0,-0.0
UW-77,0_0_0,25851,0,9,0,0,0,0.0,0,0,0,0,0,0,86.85493,34.30319,0,-0.02
UV-77,0_0_0,27586,0,10,0,0,0,0.0,0,0,0,0,0,0,86.38729,34.57318,0,-0.01
UT-76,0_0_0,17977,0,8,0,0,0,0.0,0,0,0,0,0,0,85.45201,35.11317,0,-0.0
UU-74,0_0_0,21377,0,8,0,0,0,0.0,0,0,0,0,0,0,85.91965,35.92314,0,-0.01
UX-77,0_0_0,22569,0,9,0,0,0,0.0,0,0,0,0,0,0,87.33864,34.57218,0,-0.03
UW-76,0_0_0,19703,0,7,0,0,0,0.0,0,0,0,0,0,0,86.85493,34.84317,0,-0.0
UW-75,0_0_0,19567,0,8,0,0,0,0.0,0,0,0,0,0,0,86.81762,35.16507,0,-0.0
UX-75,0_0_0,19149,0,8,0,0,0,0.0,0,0,0,0,0,0,87.32257,35.65315,0,-0.0
UU-76,0_0_0,20336,0,8,0,0,0,0.0,0,0,0,0,0,0,85.91965,34.84317,0,-0.0
UV-78,0_0_0,20134,0,7,0,0,0,0.0,0,0,0,0,0,0,86.44032,33.99726,0,-0.0
UQ-74,0_0_0,36163,0,12,0,0,0,0.0,0,0,0,0,0,0,84.04909,35.92314,0,-0.01
UT-74,0_0_0,27309,0,10,0,0,0,0.0,0,0,0,0,0,0,85.45201,36.19314,0,-0.01
US-71,0_0_0,19691,0,7,35703929192,35703929192,4201069781,1.8,0,0,0,0,0,0,84.98437,37.5431,0,-0.02
UR-71,0_0_0,18082,0,6,0,0,0,0.0,0,0,0,0,0,0,84.51673,37.81309,0,-0.0
US-72,0_0_0,32679,0,14,87384496744,87384496744,18083153365,2.7,0,0,0,0,0,0,84.98437,37.00311,0,-0.03
UQ-69,0_0_0,20322,0,7,0,0,0,0.0,0,0,0,0,0,0,84.04909,38.62307,0,-0.0
UR-73,0_0_0,40702,0,17,21898142952,21898142952,2531243989,0.5,0,0,0,0,0,0,84.51673,36.73312,0,-0.01
US-74,0_0_0,22555,0,7,0,0,0,0.0,0,0,0,0,0,0,84.98437,35.92314,0,-0.02
UQ-71,0_0_0,18028,0,7,0,0,0,0.0,0,0,0,0,0,0,84.04909,37.5431,0,-0.0
UT-72,0_0_0,26462,0,11,94333171624,94333171624,20607770917,3.6,0,0,0,0,0,0,85.45201,37.2731,1,-0.19
US-69,0_0_0,20641,0,7,0,0,0,0.0,0,0,0,0,0,0,84.98437,38.62307,0,-0.0
UR-70,0_0_0,20629,0,8,0,0,0,0.0,0,0,0,0,0,0,84.51673,38.35307,0,-0.0
US-73,0_0_0,28063,0,11,0,0,0,0.0,0,0,0,0,0,0,84.98437,36.46313,0,-0.01
UT-71,0_0_0,18670,0,7,70588961128,70588961128,12642966869,3.8,0,0,0,0,0,0,85.45201,37.81309,0,-0.03
UT-73,0_0_0,37289,0,15,90773561576,90773561576,19408411925,2.4,0,0,0,0,0,0,85.45201,36.73312,0,-0.03
UR-72,0_0_0,20435,0,9,0,0,0,0.0,0,0,0,0,0,0,84.51673,37.2731,0,-0.0
UR-74,0_0_0,34971,0,13,0,0,0,0.0,0,0,0,0,0,0,84.51673,36.19314,0,-0.01
UT-75,0_0_0,24355,0,8,0,0,0,0.0,0,0,0,0,0,0,85.45201,35.65315,0,-0.02
UQ-70,0_0_0,20051,0,7,0,0,0,0.0,0,0,0,0,0,0,84.04909,38.08308,0,-0.0
US-70,0_0_0,18955,0,7,20510511104,20510511104,2352334080,1.1,0,0,0,0,0,0,84.98437,38.08308,0,-0.02
UP-75,0_0_0,19999,0,9,0,0,0,0.0,0,0,0,0,0,0,83.58145,35.65315,0,-0.0
UN-74,0_0_0,37963,0,15,0,0,0,0.0,0,0,0,0,0,0,82.64617,36.19314,0,-0.01
UP-74,0_0_0,37146,0,13,0,0,0,0.0,0,0,0,0,0,0,83.58145,36.19314,0,-0.01
UP-72,0_0_0,17907,0,7,0,0,0,0.0,0,0,0,0,0,0,83.58145,37.2731,0,-0.0
UQ-72,0_0_0,22665,0,9,0,0,0,0.0,0,0,0,0,0,0,84.04909,37.00311,0,-0.02
UO-73,0_0_0,26740,0,10,0,0,0,0.0,0,0,0,0,0,0,83.11381,36.46313,0,-0.01
UN-75,0_0_0,25331,0,11,0,0,0,0.0,0,0,0,0,0,0,82.70333,35.56931,0,-0.03
UP-70,0_0_0,20597,0,7,0,0,0,0.0,0,0,0,0,0,0,83.58145,38.35307,0,-0.0
UN-73,0_0_0,19085,0,7,0,0,0,0.0,0,0,0,0,0,0,82.64617,36.73312,0,-0.0
UP-73,0_0_0,22990,0,9,0,0,0,0.0,0,0,0,0,0,0,83.58145,36.73312,0,-0.02
UP-71,0_0_0,19661,0,7,0,0,0,0.0,0,0,0,0,0,0,83.58145,37.81309,0,-0.0
UN-70,0_0_0,20512,0,7,0,0,0,0.0,0,0,0,0,0,0,82.64617,38.35307,0,-0.0
UO-72,0_0_0,16487,0,6,0,0,0,0.0,0,0,0,0,0,0,83.11381,37.00311,0,-0.0
UN-72,0_0_0,18505,0,7,0,0,0,0.0,0,0,0,0,0,0,82.64617,37.2731,0,-0.0
UO-71,0_0_0,19214,0,7,0,0,0,0.0,0,0,0,0,0,0,83.11381,37.5431,0,-0.0
